PERFUME_ID,ACCORD,ratio,LOAD_DT
8272,Leathery,23.53,2026-01-19 08:09:15
8272,Aquatic,23.53,2026-01-19 08:09:15
8272,Spicy,17.65,2026-01-19 08:09:15
8272,Woody,11.76,2026-01-19 08:09:15
8272,Fresh,11.76,2026-01-19 08:09:15
8275,Floral,29.17,2026-01-19 08:09:15
8275,Sweet,18.75,2026-01-19 08:09:15
8275,Woody,18.75,2026-01-19 08:09:15
8276,Woody,28.57,2026-01-19 08:09:15
8276,Floral,28.57,2026-01-19 08:09:15
8276,Spicy,21.43,2026-01-19 08:09:15
8277,Fruity,18.75,2026-01-19 08:09:15
8277,Fresh,18.75,2026-01-19 08:09:15
8277,Citrus,15.62,2026-01-19 08:09:15
8277,Sweet,14.06,2026-01-19 08:09:15
8277,Synthetic,12.5,2026-01-19 08:09:15
8280,Spicy,20.0,2026-01-19 08:09:15
8280,Synthetic,20.0,2026-01-19 08:09:15
8280,Sweet,20.0,2026-01-19 08:09:15
8280,Leathery,20.0,2026-01-19 08:09:15
8280,Floral,20.0,2026-01-19 08:09:15
8281,Floral,38.6,2026-01-19 08:09:15
8281,Fresh,26.32,2026-01-19 08:09:15
8281,Synthetic,14.04,2026-01-19 08:09:15
8283,Woody,21.88,2026-01-19 08:09:15
8283,Synthetic,18.75,2026-01-19 08:09:15
8283,Floral,12.5,2026-01-19 08:09:15
8291,Woody,22.73,2026-01-19 08:09:15
8291,Spicy,18.18,2026-01-19 08:09:15
8291,Resinous,18.18,2026-01-19 08:09:15
8291,Smoky,13.64,2026-01-19 08:09:15
8294,Spicy,25.0,2026-01-19 08:09:15
8294,Synthetic,25.0,2026-01-19 08:09:15
8294,Sweet,25.0,2026-01-19 08:09:15
8294,Fresh,25.0,2026-01-19 08:09:15
8295,Citrus,21.62,2026-01-19 08:09:15
8295,Fresh,21.62,2026-01-19 08:09:15
8295,Synthetic,13.51,2026-01-19 08:09:15
8295,Green,13.51,2026-01-19 08:09:15
8296,Floral,25.0,2026-01-19 08:09:15
8296,Synthetic,18.75,2026-01-19 08:09:15
8296,Fresh,16.25,2026-01-19 08:09:15
8296,Green,11.25,2026-01-19 08:09:15
8296,Aquatic,8.75,2026-01-19 08:09:15
8299,Leathery,16.07,2026-01-19 08:09:15
8299,Woody,14.29,2026-01-19 08:09:15
8299,Floral,14.29,2026-01-19 08:09:15
8299,Spicy,8.93,2026-01-19 08:09:15
8299,Synthetic,7.14,2026-01-19 08:09:15
8299,Green,7.14,2026-01-19 08:09:15
8301,Fruity,24.44,2026-01-19 08:09:15
8301,Sweet,20.0,2026-01-19 08:09:15
8301,Woody,17.78,2026-01-19 08:09:15
8301,Floral,17.78,2026-01-19 08:09:15
8302,Fresh,33.33,2026-01-19 08:09:15
8302,Creamy,33.33,2026-01-19 08:09:15
8302,Floral,33.33,2026-01-19 08:09:15
8303,Leathery,20.0,2026-01-19 08:09:15
8303,Powdery,17.78,2026-01-19 08:09:15
8303,Floral,17.78,2026-01-19 08:09:15
8303,Spicy,13.33,2026-01-19 08:09:15
8303,Sweet,13.33,2026-01-19 08:09:15
8307,Spicy,16.67,2026-01-19 08:09:15
8307,Sweet,16.67,2026-01-19 08:09:15
8307,Citrus,12.5,2026-01-19 08:09:15
8307,Woody,12.5,2026-01-19 08:09:15
8307,Resinous,12.5,2026-01-19 08:09:15
8307,Fresh,8.33,2026-01-19 08:09:15
8307,Creamy,8.33,2026-01-19 08:09:15
8309,Floral,22.47,2026-01-19 08:09:15
8309,Fresh,20.22,2026-01-19 08:09:15
8309,Green,15.73,2026-01-19 08:09:15
8309,Fruity,15.73,2026-01-19 08:09:15
8311,Floral,20.0,2026-01-19 08:09:15
8311,Powdery,13.33,2026-01-19 08:09:15
8311,Green,13.33,2026-01-19 08:09:15
8311,Sweet,10.0,2026-01-19 08:09:15
8311,Fresh,10.0,2026-01-19 08:09:15
8313,Green,17.65,2026-01-19 08:09:15
8313,Citrus,16.47,2026-01-19 08:09:15
8313,Floral,15.29,2026-01-19 08:09:15
8313,Fresh,14.12,2026-01-19 08:09:15
8313,Spicy,9.41,2026-01-19 08:09:15
8314,Fruity,27.27,2026-01-19 08:09:15
8314,Fresh,27.27,2026-01-19 08:09:15
8314,Creamy,18.18,2026-01-19 08:09:15
8314,Floral,18.18,2026-01-19 08:09:15
8317,Green,17.07,2026-01-19 08:09:15
8317,Woody,14.63,2026-01-19 08:09:15
8317,Spicy,13.41,2026-01-19 08:09:15
8317,Fresh,13.41,2026-01-19 08:09:15
8317,Floral,13.41,2026-01-19 08:09:15
8319,Floral,30.77,2026-01-19 08:09:15
8319,Synthetic,17.09,2026-01-19 08:09:15
8319,Fresh,16.24,2026-01-19 08:09:15
8319,Sweet,13.68,2026-01-19 08:09:15
8321,Floral,24.19,2026-01-19 08:09:15
8321,Sweet,17.74,2026-01-19 08:09:15
8321,Fruity,16.13,2026-01-19 08:09:15
8321,Woody,9.68,2026-01-19 08:09:15
8321,Fresh,9.68,2026-01-19 08:09:15
8325,Floral,28.41,2026-01-19 08:09:15
8325,Fresh,14.77,2026-01-19 08:09:15
8325,Synthetic,12.5,2026-01-19 08:09:15
8325,Green,10.23,2026-01-19 08:09:15
8325,Fruity,9.09,2026-01-19 08:09:15
8326,Spicy,22.31,2026-01-19 08:09:15
8326,Earthy,20.0,2026-01-19 08:09:15
8326,Woody,16.15,2026-01-19 08:09:15
8326,Powdery,9.23,2026-01-19 08:09:15
8329,Green,25.56,2026-01-19 08:09:15
8329,Fresh,25.56,2026-01-19 08:09:15
8329,Citrus,15.56,2026-01-19 08:09:15
8329,Woody,11.11,2026-01-19 08:09:15
8331,Spicy,21.43,2026-01-19 08:09:15
8331,Floral,21.43,2026-01-19 08:09:15
8331,Sweet,14.29,2026-01-19 08:09:15
8331,Woody,14.29,2026-01-19 08:09:15
8334,Synthetic,16.83,2026-01-19 08:09:15
8334,Fruity,16.83,2026-01-19 08:09:15
8334,Sweet,14.85,2026-01-19 08:09:15
8334,Floral,13.86,2026-01-19 08:09:15
8334,Smoky,12.87,2026-01-19 08:09:15
8335,Citrus,25.0,2026-01-19 08:09:15
8335,Green,25.0,2026-01-19 08:09:15
8335,Fresh,25.0,2026-01-19 08:09:15
8335,Floral,25.0,2026-01-19 08:09:15
8337,Spicy,19.51,2026-01-19 08:09:15
8337,Fruity,19.51,2026-01-19 08:09:15
8337,Sweet,15.85,2026-01-19 08:09:15
8337,Gourmand,13.41,2026-01-19 08:09:15
8338,Woody,19.32,2026-01-19 08:09:15
8338,Fresh,18.18,2026-01-19 08:09:15
8338,Floral,17.05,2026-01-19 08:09:15
8338,Green,14.77,2026-01-19 08:09:15
8339,Spicy,17.39,2026-01-19 08:09:15
8339,Woody,17.39,2026-01-19 08:09:15
8339,Powdery,13.04,2026-01-19 08:09:15
8339,Leathery,8.7,2026-01-19 08:09:15
8339,Resinous,8.7,2026-01-19 08:09:15
8339,Floral,8.7,2026-01-19 08:09:15
8341,Fresh,24.1,2026-01-19 08:09:15
8341,Floral,22.89,2026-01-19 08:09:15
8341,Fruity,19.28,2026-01-19 08:09:15
8344,Fruity,23.86,2026-01-19 08:09:15
8344,Floral,21.59,2026-01-19 08:09:15
8344,Sweet,18.18,2026-01-19 08:09:15
8344,Leathery,15.91,2026-01-19 08:09:15
8348,Sweet,25.0,2026-01-19 08:09:15
8348,Fruity,25.0,2026-01-19 08:09:15
8348,Fresh,25.0,2026-01-19 08:09:15
8348,Floral,25.0,2026-01-19 08:09:15
8351,Fresh,23.26,2026-01-19 08:09:15
8351,Synthetic,18.6,2026-01-19 08:09:15
8351,Aquatic,18.6,2026-01-19 08:09:15
8351,Citrus,13.95,2026-01-19 08:09:15
8352,Synthetic,16.67,2026-01-19 08:09:15
8352,Fresh,16.67,2026-01-19 08:09:15
8352,Spicy,14.81,2026-01-19 08:09:15
8352,Woody,14.81,2026-01-19 08:09:15
8352,Citrus,11.11,2026-01-19 08:09:15
8352,Floral,11.11,2026-01-19 08:09:15
8353,Synthetic,33.33,2026-01-19 08:09:15
8353,Fresh,33.33,2026-01-19 08:09:15
8353,Creamy,33.33,2026-01-19 08:09:15
8354,Floral,17.72,2026-01-19 08:09:15
8354,Woody,15.19,2026-01-19 08:09:15
8354,Green,12.66,2026-01-19 08:09:15
8354,Fruity,12.66,2026-01-19 08:09:15
8354,Fresh,12.66,2026-01-19 08:09:15
8356,Fresh,26.0,2026-01-19 08:09:15
8356,Citrus,20.0,2026-01-19 08:09:15
8356,Spicy,20.0,2026-01-19 08:09:15
8357,Fougère,22.22,2026-01-19 08:09:15
8357,Earthy,22.22,2026-01-19 08:09:15
8357,Oriental,11.11,2026-01-19 08:09:15
8357,Leathery,11.11,2026-01-19 08:09:15
8357,Green,11.11,2026-01-19 08:09:15
8357,Floral,11.11,2026-01-19 08:09:15
8357,Aquatic,11.11,2026-01-19 08:09:15
8359,Oriental,23.81,2026-01-19 08:09:15
8359,Woody,23.81,2026-01-19 08:09:15
8359,Animal,19.05,2026-01-19 08:09:15
8360,Fruity,37.5,2026-01-19 08:09:15
8360,Sweet,25.0,2026-01-19 08:09:15
8361,Woody,12.5,2026-01-19 08:09:15
8361,Fresh,12.5,2026-01-19 08:09:15
8361,Citrus,8.33,2026-01-19 08:09:15
8361,Spicy,8.33,2026-01-19 08:09:15
8361,Sweet,8.33,2026-01-19 08:09:15
8361,Smoky,8.33,2026-01-19 08:09:15
8361,Leathery,8.33,2026-01-19 08:09:15
8361,Green,8.33,2026-01-19 08:09:15
8361,Fruity,8.33,2026-01-19 08:09:15
8361,Earthy,8.33,2026-01-19 08:09:15
8361,Floral,8.33,2026-01-19 08:09:15
8362,Woody,20.34,2026-01-19 08:09:15
8362,Synthetic,15.25,2026-01-19 08:09:15
8362,Fresh,15.25,2026-01-19 08:09:15
8362,Floral,15.25,2026-01-19 08:09:15
8362,Fruity,10.17,2026-01-19 08:09:15
8367,Fresh,21.05,2026-01-19 08:09:15
8367,Aquatic,21.05,2026-01-19 08:09:15
8367,Green,19.3,2026-01-19 08:09:15
8367,Citrus,15.79,2026-01-19 08:09:15
8369,Sweet,25.0,2026-01-19 08:09:15
8369,Fresh,25.0,2026-01-19 08:09:15
8369,Creamy,25.0,2026-01-19 08:09:15
8369,Floral,25.0,2026-01-19 08:09:15
8375,Floral,42.11,2026-01-19 08:09:15
8375,Sweet,21.05,2026-01-19 08:09:15
8375,Synthetic,10.53,2026-01-19 08:09:15
8379,Fruity,28.57,2026-01-19 08:09:15
8379,Sweet,22.22,2026-01-19 08:09:15
8379,Floral,15.87,2026-01-19 08:09:15
8383,Green,22.86,2026-01-19 08:09:15
8383,Fresh,21.43,2026-01-19 08:09:15
8383,Floral,17.14,2026-01-19 08:09:15
8383,Citrus,14.29,2026-01-19 08:09:15
8387,Woody,22.45,2026-01-19 08:09:15
8387,Green,18.37,2026-01-19 08:09:15
8387,Fougère,18.37,2026-01-19 08:09:15
8387,Spicy,16.33,2026-01-19 08:09:15
8391,Fresh,25.0,2026-01-19 08:09:15
8391,Floral,25.0,2026-01-19 08:09:15
8391,Citrus,21.88,2026-01-19 08:09:15
8394,Woody,24.14,2026-01-19 08:09:15
8394,Floral,20.69,2026-01-19 08:09:15
8394,Spicy,17.24,2026-01-19 08:09:15
8394,Resinous,17.24,2026-01-19 08:09:15
8398,Sweet,23.33,2026-01-19 08:09:15
8398,Powdery,23.33,2026-01-19 08:09:15
8398,Gourmand,20.0,2026-01-19 08:09:15
8398,Floral,20.0,2026-01-19 08:09:15
8399,Sweet,25.69,2026-01-19 08:09:15
8399,Powdery,23.01,2026-01-19 08:09:15
8399,Gourmand,14.36,2026-01-19 08:09:15
8399,Floral,14.07,2026-01-19 08:09:15
8402,Spicy,21.05,2026-01-19 08:09:15
8402,Oriental,21.05,2026-01-19 08:09:15
8402,Woody,21.05,2026-01-19 08:09:15
8402,Sweet,15.79,2026-01-19 08:09:15
8402,Animal,15.79,2026-01-19 08:09:15
8403,Floral,33.27,2026-01-19 08:09:15
8403,Powdery,25.38,2026-01-19 08:09:15
8403,Sweet,16.63,2026-01-19 08:09:15
8406,Spicy,15.79,2026-01-19 08:09:15
8406,Leathery,15.79,2026-01-19 08:09:15
8406,Earthy,15.79,2026-01-19 08:09:15
8406,Synthetic,10.53,2026-01-19 08:09:15
8406,Floral,10.53,2026-01-19 08:09:15
8407,Spicy,28.4,2026-01-19 08:09:15
8407,Oriental,24.22,2026-01-19 08:09:15
8407,Sweet,16.94,2026-01-19 08:09:15
8408,Fresh,21.13,2026-01-19 08:09:15
8408,Fruity,17.01,2026-01-19 08:09:15
8408,Green,16.49,2026-01-19 08:09:15
8408,Sweet,10.31,2026-01-19 08:09:15
8408,Spicy,9.79,2026-01-19 08:09:15
8411,Aquatic,22.3,2026-01-19 08:09:15
8411,Leathery,20.29,2026-01-19 08:09:15
8411,Fresh,19.74,2026-01-19 08:09:15
8411,Woody,13.71,2026-01-19 08:09:15
8412,Woody,17.13,2026-01-19 08:09:15
8412,Smoky,14.92,2026-01-19 08:09:15
8412,Resinous,12.71,2026-01-19 08:09:15
8412,Spicy,12.15,2026-01-19 08:09:15
8412,Oriental,12.15,2026-01-19 08:09:15
8412,Floral,12.15,2026-01-19 08:09:15
8414,Citrus,20.93,2026-01-19 08:09:15
8414,Fruity,18.6,2026-01-19 08:09:15
8414,Fresh,18.6,2026-01-19 08:09:15
8414,Floral,16.28,2026-01-19 08:09:15
8415,Aquatic,21.85,2026-01-19 08:09:15
8415,Fresh,21.67,2026-01-19 08:09:15
8415,Woody,19.18,2026-01-19 08:09:15
8415,Synthetic,11.55,2026-01-19 08:09:15
8416,Leathery,25.96,2026-01-19 08:09:15
8416,Woody,21.15,2026-01-19 08:09:15
8416,Spicy,20.19,2026-01-19 08:09:15
8418,Spicy,21.43,2026-01-19 08:09:15
8418,Synthetic,17.86,2026-01-19 08:09:15
8418,Woody,17.86,2026-01-19 08:09:15
8418,Oriental,14.29,2026-01-19 08:09:15
8418,Resinous,14.29,2026-01-19 08:09:15
8419,Fresh,21.03,2026-01-19 08:09:15
8419,Aquatic,20.2,2026-01-19 08:09:15
8419,Woody,13.91,2026-01-19 08:09:15
8419,Spicy,12.42,2026-01-19 08:09:15
8419,Green,11.26,2026-01-19 08:09:15
8421,Fresh,25.45,2026-01-19 08:09:15
8421,Citrus,23.64,2026-01-19 08:09:15
8421,Green,17.27,2026-01-19 08:09:15
8421,Woody,12.73,2026-01-19 08:09:15
8422,Spicy,18.87,2026-01-19 08:09:15
8422,Fresh,18.87,2026-01-19 08:09:15
8422,Fruity,15.09,2026-01-19 08:09:15
8422,Woody,13.21,2026-01-19 08:09:15
8422,Green,11.32,2026-01-19 08:09:15
8423,Floral,22.68,2026-01-19 08:09:15
8423,Fresh,18.76,2026-01-19 08:09:15
8423,Woody,11.96,2026-01-19 08:09:15
8423,Sweet,11.75,2026-01-19 08:09:15
8423,Powdery,11.75,2026-01-19 08:09:15
8425,Leathery,24.27,2026-01-19 08:09:15
8425,Spicy,17.48,2026-01-19 08:09:15
8425,Sweet,15.53,2026-01-19 08:09:15
8425,Woody,14.56,2026-01-19 08:09:15
8426,Sweet,17.86,2026-01-19 08:09:15
8426,Fruity,17.86,2026-01-19 08:09:15
8426,Fresh,17.86,2026-01-19 08:09:15
8426,Floral,14.29,2026-01-19 08:09:15
8426,Spicy,10.71,2026-01-19 08:09:15
8427,Fresh,24.17,2026-01-19 08:09:15
8427,Citrus,21.45,2026-01-19 08:09:15
8427,Aquatic,19.64,2026-01-19 08:09:15
8429,Floral,15.93,2026-01-19 08:09:15
8429,Spicy,15.04,2026-01-19 08:09:15
8429,Woody,15.04,2026-01-19 08:09:15
8429,Fresh,12.39,2026-01-19 08:09:15
8429,Synthetic,10.62,2026-01-19 08:09:15
8429,Sweet,10.62,2026-01-19 08:09:15
8430,Animal,20.83,2026-01-19 08:09:15
8430,Woody,16.67,2026-01-19 08:09:15
8430,Earthy,16.67,2026-01-19 08:09:15
8430,Oriental,12.5,2026-01-19 08:09:15
8430,Resinous,12.5,2026-01-19 08:09:15
8434,Oriental,28.0,2026-01-19 08:09:15
8434,Spicy,20.0,2026-01-19 08:09:15
8434,Woody,20.0,2026-01-19 08:09:15
8434,Animal,20.0,2026-01-19 08:09:15
8436,Spicy,20.0,2026-01-19 08:09:15
8436,Woody,18.77,2026-01-19 08:09:15
8436,Sweet,11.69,2026-01-19 08:09:15
8436,Citrus,10.77,2026-01-19 08:09:15
8436,Fresh,9.85,2026-01-19 08:09:15
8436,Oriental,6.77,2026-01-19 08:09:15
8439,Oriental,18.33,2026-01-19 08:09:15
8439,Powdery,14.52,2026-01-19 08:09:15
8439,Spicy,14.29,2026-01-19 08:09:15
8439,Sweet,13.81,2026-01-19 08:09:15
8439,Smoky,10.0,2026-01-19 08:09:15
8439,Woody,9.05,2026-01-19 08:09:15
8439,Gourmand,9.05,2026-01-19 08:09:15
8440,Fresh,28.57,2026-01-19 08:09:15
8440,Citrus,20.63,2026-01-19 08:09:15
8440,Fruity,17.46,2026-01-19 08:09:15
8442,Spicy,25.0,2026-01-19 08:09:15
8442,Powdery,25.0,2026-01-19 08:09:15
8442,Fresh,25.0,2026-01-19 08:09:15
8442,Floral,25.0,2026-01-19 08:09:15
8447,Aquatic,19.9,2026-01-19 08:09:15
8447,Fresh,19.42,2026-01-19 08:09:15
8447,Woody,18.45,2026-01-19 08:09:15
8447,Spicy,13.59,2026-01-19 08:09:15
8448,Fruity,17.78,2026-01-19 08:09:15
8448,Spicy,16.67,2026-01-19 08:09:15
8448,Sweet,16.67,2026-01-19 08:09:15
8448,Woody,13.33,2026-01-19 08:09:15
8448,Oriental,8.89,2026-01-19 08:09:15
8450,Fresh,22.86,2026-01-19 08:09:15
8450,Citrus,20.0,2026-01-19 08:09:15
8450,Green,20.0,2026-01-19 08:09:15
8450,Floral,17.14,2026-01-19 08:09:15
8451,Green,25.0,2026-01-19 08:09:15
8451,Fresh,25.0,2026-01-19 08:09:15
8451,Aquatic,20.0,2026-01-19 08:09:15
8452,Spicy,27.27,2026-01-19 08:09:15
8452,Woody,22.73,2026-01-19 08:09:15
8452,Sweet,18.18,2026-01-19 08:09:15
8452,Oriental,18.18,2026-01-19 08:09:15
8455,Woody,17.14,2026-01-19 08:09:15
8455,Fresh,14.29,2026-01-19 08:09:15
8455,Synthetic,12.86,2026-01-19 08:09:15
8455,Fruity,12.86,2026-01-19 08:09:15
8455,Citrus,11.43,2026-01-19 08:09:15
8455,Aquatic,10.0,2026-01-19 08:09:15
8456,Fruity,20.83,2026-01-19 08:09:15
8456,Fresh,20.83,2026-01-19 08:09:15
8456,Floral,20.83,2026-01-19 08:09:15
8456,Oriental,16.67,2026-01-19 08:09:15
8457,Sweet,19.63,2026-01-19 08:09:15
8457,Floral,18.15,2026-01-19 08:09:15
8457,Powdery,17.04,2026-01-19 08:09:15
8457,Oriental,12.96,2026-01-19 08:09:15
8457,Spicy,11.48,2026-01-19 08:09:15
8458,Fresh,25.47,2026-01-19 08:09:15
8458,Citrus,23.05,2026-01-19 08:09:15
8458,Woody,19.69,2026-01-19 08:09:15
8458,Spicy,10.64,2026-01-19 08:09:15
8461,Fresh,23.39,2026-01-19 08:09:15
8461,Sweet,16.9,2026-01-19 08:09:15
8461,Citrus,15.66,2026-01-19 08:09:15
8461,Spicy,10.25,2026-01-19 08:09:15
8461,Creamy,10.13,2026-01-19 08:09:15
8463,Floral,26.09,2026-01-19 08:09:15
8463,Sweet,22.83,2026-01-19 08:09:15
8463,Synthetic,19.57,2026-01-19 08:09:15
8465,Citrus,26.55,2026-01-19 08:09:15
8465,Fresh,23.24,2026-01-19 08:09:15
8465,Creamy,19.61,2026-01-19 08:09:15
8466,Green,22.22,2026-01-19 08:09:15
8466,Fresh,18.52,2026-01-19 08:09:15
8466,Fougère,18.52,2026-01-19 08:09:15
8466,Spicy,14.81,2026-01-19 08:09:15
8467,Synthetic,25.0,2026-01-19 08:09:15
8467,Fresh,25.0,2026-01-19 08:09:15
8467,Woody,20.0,2026-01-19 08:09:15
8468,Floral,27.57,2026-01-19 08:09:15
8468,Sweet,20.58,2026-01-19 08:09:15
8468,Fruity,15.23,2026-01-19 08:09:15
8468,Powdery,10.7,2026-01-19 08:09:15
8470,Fresh,16.67,2026-01-19 08:09:15
8470,Floral,16.67,2026-01-19 08:09:15
8470,Aquatic,13.33,2026-01-19 08:09:15
8470,Citrus,10.0,2026-01-19 08:09:15
8470,Sweet,10.0,2026-01-19 08:09:15
8470,Green,10.0,2026-01-19 08:09:15
8470,Fruity,10.0,2026-01-19 08:09:15
8471,Sweet,19.23,2026-01-19 08:09:15
8471,Gourmand,19.23,2026-01-19 08:09:15
8471,Powdery,15.38,2026-01-19 08:09:15
8471,Spicy,11.54,2026-01-19 08:09:15
8471,Oriental,11.54,2026-01-19 08:09:15
8472,Powdery,23.89,2026-01-19 08:09:15
8472,Floral,19.91,2026-01-19 08:09:15
8472,Sweet,19.03,2026-01-19 08:09:15
8472,Oriental,13.27,2026-01-19 08:09:15
8473,Woody,24.83,2026-01-19 08:09:15
8473,Fresh,24.36,2026-01-19 08:09:15
8473,Citrus,17.38,2026-01-19 08:09:15
8473,Spicy,12.51,2026-01-19 08:09:15
8474,Aquatic,30.77,2026-01-19 08:09:15
8474,Fresh,26.92,2026-01-19 08:09:15
8474,Citrus,15.38,2026-01-19 08:09:15
8474,Fruity,15.38,2026-01-19 08:09:15
8476,Floral,22.61,2026-01-19 08:09:15
8476,Spicy,15.71,2026-01-19 08:09:15
8476,Sweet,11.11,2026-01-19 08:09:15
8476,Fruity,10.34,2026-01-19 08:09:15
8476,Chypre,9.58,2026-01-19 08:09:15
8477,Fresh,23.53,2026-01-19 08:09:15
8477,Aquatic,23.53,2026-01-19 08:09:15
8477,Citrus,17.65,2026-01-19 08:09:15
8477,Woody,11.76,2026-01-19 08:09:15
8477,Floral,11.76,2026-01-19 08:09:15
8478,Sweet,33.33,2026-01-19 08:09:15
8478,Spicy,22.22,2026-01-19 08:09:15
8478,Synthetic,22.22,2026-01-19 08:09:15
8478,Fougère,22.22,2026-01-19 08:09:15
8482,Citrus,27.27,2026-01-19 08:09:15
8482,Sweet,22.73,2026-01-19 08:09:15
8482,Fruity,18.18,2026-01-19 08:09:15
8488,Powdery,20.47,2026-01-19 08:09:15
8488,Floral,19.29,2026-01-19 08:09:15
8488,Sweet,14.96,2026-01-19 08:09:15
8488,Fruity,10.63,2026-01-19 08:09:15
8488,Woody,9.45,2026-01-19 08:09:15
8489,Sweet,17.24,2026-01-19 08:09:15
8489,Fresh,17.24,2026-01-19 08:09:15
8489,Floral,17.24,2026-01-19 08:09:15
8489,Synthetic,13.79,2026-01-19 08:09:15
8489,Green,13.79,2026-01-19 08:09:15
8490,Fruity,25.0,2026-01-19 08:09:15
8490,Sweet,21.43,2026-01-19 08:09:15
8490,Woody,17.86,2026-01-19 08:09:15
8490,Synthetic,10.71,2026-01-19 08:09:15
8490,Floral,10.71,2026-01-19 08:09:15
8491,Oriental,23.08,2026-01-19 08:09:15
8491,Green,23.08,2026-01-19 08:09:15
8491,Fruity,15.38,2026-01-19 08:09:15
8491,Fresh,15.38,2026-01-19 08:09:15
8491,Floral,15.38,2026-01-19 08:09:15
8492,Fresh,23.12,2026-01-19 08:09:15
8492,Spicy,17.81,2026-01-19 08:09:15
8492,Green,15.34,2026-01-19 08:09:15
8492,Fougère,13.82,2026-01-19 08:09:15
8492,Woody,13.66,2026-01-19 08:09:15
8493,Sweet,22.16,2026-01-19 08:09:15
8493,Fruity,19.16,2026-01-19 08:09:15
8493,Synthetic,13.17,2026-01-19 08:09:15
8493,Spicy,11.98,2026-01-19 08:09:15
8493,Woody,10.78,2026-01-19 08:09:15
8494,Woody,15.38,2026-01-19 08:09:15
8494,Green,15.38,2026-01-19 08:09:15
8494,Fresh,15.38,2026-01-19 08:09:15
8494,Aquatic,15.38,2026-01-19 08:09:15
8495,Spicy,20.0,2026-01-19 08:09:15
8495,Sweet,20.0,2026-01-19 08:09:15
8495,Green,20.0,2026-01-19 08:09:15
8495,Fresh,20.0,2026-01-19 08:09:15
8495,Floral,20.0,2026-01-19 08:09:15
8497,Spicy,21.25,2026-01-19 08:09:15
8497,Woody,18.41,2026-01-19 08:09:15
8497,Animal,17.91,2026-01-19 08:09:15
8497,Leathery,13.44,2026-01-19 08:09:15
8498,Citrus,23.53,2026-01-19 08:09:15
8498,Fruity,23.53,2026-01-19 08:09:15
8498,Synthetic,11.76,2026-01-19 08:09:15
8498,Fresh,11.76,2026-01-19 08:09:15
8498,Floral,11.76,2026-01-19 08:09:15
8499,Fruity,28.57,2026-01-19 08:09:15
8499,Floral,28.57,2026-01-19 08:09:15
8500,Earthy,19.49,2026-01-19 08:09:15
8500,Woody,15.51,2026-01-19 08:09:15
8500,Spicy,14.22,2026-01-19 08:09:15
8500,Sweet,13.34,2026-01-19 08:09:15
8500,Oriental,9.36,2026-01-19 08:09:15
8500,Creamy,7.84,2026-01-19 08:09:15
8500,Powdery,7.55,2026-01-19 08:09:15
8502,Aquatic,23.01,2026-01-19 08:09:15
8502,Woody,19.47,2026-01-19 08:09:15
8502,Fresh,17.7,2026-01-19 08:09:15
8502,Synthetic,15.04,2026-01-19 08:09:15
8505,Floral,26.84,2026-01-19 08:09:15
8505,Powdery,23.09,2026-01-19 08:09:15
8506,Woody,21.89,2026-01-19 08:09:15
8506,Spicy,18.93,2026-01-19 08:09:15
8506,Fresh,18.93,2026-01-19 08:09:15
8506,Citrus,12.43,2026-01-19 08:09:15
8507,Spicy,22.22,2026-01-19 08:09:15
8507,Synthetic,22.22,2026-01-19 08:09:15
8507,Sweet,22.22,2026-01-19 08:09:15
8507,Gourmand,22.22,2026-01-19 08:09:15
8509,Woody,20.07,2026-01-19 08:09:15
8509,Spicy,19.66,2026-01-19 08:09:15
8509,Fresh,18.11,2026-01-19 08:09:15
8509,Sweet,13.87,2026-01-19 08:09:15
8511,Synthetic,20.0,2026-01-19 08:09:15
8511,Sweet,20.0,2026-01-19 08:09:15
8511,Powdery,20.0,2026-01-19 08:09:15
8511,Creamy,20.0,2026-01-19 08:09:15
8511,Floral,20.0,2026-01-19 08:09:15
8513,Floral,22.31,2026-01-19 08:09:15
8513,Oriental,17.74,2026-01-19 08:09:15
8513,Spicy,14.82,2026-01-19 08:09:15
8513,Powdery,10.93,2026-01-19 08:09:15
8513,Sweet,10.48,2026-01-19 08:09:15
8513,Woody,10.18,2026-01-19 08:09:15
8514,Floral,31.58,2026-01-19 08:09:15
8514,Fresh,24.56,2026-01-19 08:09:15
8514,Fruity,19.3,2026-01-19 08:09:15
8517,Spicy,21.23,2026-01-19 08:09:15
8517,Oriental,21.16,2026-01-19 08:09:15
8517,Floral,18.01,2026-01-19 08:09:15
8517,Woody,10.18,2026-01-19 08:09:15
8517,Powdery,9.88,2026-01-19 08:09:15
8518,Floral,19.37,2026-01-19 08:09:15
8518,Sweet,14.66,2026-01-19 08:09:15
8518,Woody,12.04,2026-01-19 08:09:15
8518,Powdery,11.52,2026-01-19 08:09:15
8518,Fruity,10.47,2026-01-19 08:09:15
8518,Spicy,8.38,2026-01-19 08:09:15
8519,Spicy,12.5,2026-01-19 08:09:15
8519,Sweet,12.5,2026-01-19 08:09:15
8519,Synthetic,8.33,2026-01-19 08:09:15
8519,Powdery,8.33,2026-01-19 08:09:15
8519,Oriental,8.33,2026-01-19 08:09:15
8519,Woody,8.33,2026-01-19 08:09:15
8519,Fresh,8.33,2026-01-19 08:09:15
8520,Oriental,21.43,2026-01-19 08:09:15
8520,Floral,21.43,2026-01-19 08:09:15
8520,Citrus,14.29,2026-01-19 08:09:15
8520,Spicy,14.29,2026-01-19 08:09:15
