PERFUME_ID,OCCASION,ratio,LOAD_DT
9046,Evening,22.46,2026-01-19 08:38:20
9046,Night Out,20.53,2026-01-19 08:38:20
9046,Leisure,20.29,2026-01-19 08:38:20
9046,Daily,19.81,2026-01-19 08:38:20
9046,Business,16.91,2026-01-19 08:38:20
9047,Business,20.69,2026-01-19 08:38:20
9047,Evening,20.69,2026-01-19 08:38:20
9047,Leisure,20.38,2026-01-19 08:38:20
9047,Daily,20.06,2026-01-19 08:38:20
9047,Night Out,18.18,2026-01-19 08:38:20
9048,Daily,30.0,2026-01-19 08:38:20
9048,Leisure,26.67,2026-01-19 08:38:20
9048,Business,23.33,2026-01-19 08:38:20
9049,Daily,25.0,2026-01-19 08:38:20
9049,Leisure,25.0,2026-01-19 08:38:20
9049,Evening,25.0,2026-01-19 08:38:20
9050,Leisure,23.5,2026-01-19 08:38:20
9050,Night Out,22.22,2026-01-19 08:38:20
9050,Daily,21.79,2026-01-19 08:38:20
9050,Evening,18.8,2026-01-19 08:38:20
9051,Leisure,21.43,2026-01-19 08:38:20
9051,Evening,21.43,2026-01-19 08:38:20
9051,Night Out,20.0,2026-01-19 08:38:20
9051,Daily,19.29,2026-01-19 08:38:20
9051,Business,17.86,2026-01-19 08:38:20
9052,Daily,31.15,2026-01-19 08:38:20
9052,Leisure,27.87,2026-01-19 08:38:20
9052,Business,19.67,2026-01-19 08:38:20
9053,Leisure,33.33,2026-01-19 08:38:20
9053,Night Out,33.33,2026-01-19 08:38:20
9053,Evening,33.33,2026-01-19 08:38:20
9054,Daily,25.11,2026-01-19 08:38:20
9054,Leisure,23.32,2026-01-19 08:38:20
9054,Sport,19.28,2026-01-19 08:38:20
9054,Business,18.83,2026-01-19 08:38:20
9055,Leisure,29.03,2026-01-19 08:38:20
9055,Daily,26.61,2026-01-19 08:38:20
9055,Business,25.0,2026-01-19 08:38:20
9055,Sport,19.35,2026-01-19 08:38:20
9056,Evening,33.33,2026-01-19 08:38:20
9056,Daily,16.67,2026-01-19 08:38:20
9056,Leisure,16.67,2026-01-19 08:38:20
9056,Night Out,16.67,2026-01-19 08:38:20
9056,Business,16.67,2026-01-19 08:38:20
9057,Evening,21.4,2026-01-19 08:38:20
9057,Leisure,20.23,2026-01-19 08:38:20
9057,Night Out,20.23,2026-01-19 08:38:20
9057,Daily,19.07,2026-01-19 08:38:20
9057,Business,19.07,2026-01-19 08:38:20
9058,Leisure,22.79,2026-01-19 08:38:20
9058,Daily,21.69,2026-01-19 08:38:20
9058,Night Out,19.12,2026-01-19 08:38:20
9058,Evening,19.12,2026-01-19 08:38:20
9058,Business,17.28,2026-01-19 08:38:20
9059,Daily,22.5,2026-01-19 08:38:20
9059,Leisure,21.67,2026-01-19 08:38:20
9059,Evening,20.0,2026-01-19 08:38:20
9059,Night Out,19.17,2026-01-19 08:38:20
9059,Business,16.67,2026-01-19 08:38:20
9060,Leisure,28.57,2026-01-19 08:38:20
9060,Night Out,28.57,2026-01-19 08:38:20
9061,Daily,27.35,2026-01-19 08:38:20
9061,Business,26.53,2026-01-19 08:38:20
9061,Leisure,21.63,2026-01-19 08:38:20
9062,Night Out,22.54,2026-01-19 08:38:20
9062,Evening,22.54,2026-01-19 08:38:20
9062,Leisure,20.9,2026-01-19 08:38:20
9062,Daily,17.21,2026-01-19 08:38:20
9062,Business,16.8,2026-01-19 08:38:20
9063,Night Out,25.0,2026-01-19 08:38:20
9063,Business,25.0,2026-01-19 08:38:20
9063,Evening,25.0,2026-01-19 08:38:20
9063,Leisure,16.67,2026-01-19 08:38:20
9064,Leisure,28.79,2026-01-19 08:38:20
9064,Daily,25.0,2026-01-19 08:38:20
9064,Business,19.7,2026-01-19 08:38:20
9065,Business,25.56,2026-01-19 08:38:20
9065,Daily,25.19,2026-01-19 08:38:20
9065,Leisure,24.44,2026-01-19 08:38:20
9066,Leisure,25.56,2026-01-19 08:38:20
9066,Evening,23.89,2026-01-19 08:38:20
9066,Night Out,22.78,2026-01-19 08:38:20
9066,Daily,15.56,2026-01-19 08:38:20
9068,Daily,30.26,2026-01-19 08:38:20
9068,Leisure,30.26,2026-01-19 08:38:20
9068,Sport,19.74,2026-01-19 08:38:20
9068,Business,19.74,2026-01-19 08:38:20
9070,Daily,28.71,2026-01-19 08:38:20
9070,Leisure,25.74,2026-01-19 08:38:20
9070,Business,18.81,2026-01-19 08:38:20
9071,Leisure,28.65,2026-01-19 08:38:20
9071,Daily,26.32,2026-01-19 08:38:20
9071,Sport,23.39,2026-01-19 08:38:20
9071,Business,21.64,2026-01-19 08:38:20
9072,Night Out,29.41,2026-01-19 08:38:20
9072,Daily,17.65,2026-01-19 08:38:20
9072,Leisure,17.65,2026-01-19 08:38:20
9072,Business,17.65,2026-01-19 08:38:20
9072,Evening,17.65,2026-01-19 08:38:20
9073,Leisure,25.0,2026-01-19 08:38:20
9073,Daily,23.47,2026-01-19 08:38:20
9073,Business,21.43,2026-01-19 08:38:20
9074,Daily,26.72,2026-01-19 08:38:20
9074,Leisure,21.37,2026-01-19 08:38:20
9074,Business,19.08,2026-01-19 08:38:20
9074,Night Out,17.56,2026-01-19 08:38:20
9074,Evening,15.27,2026-01-19 08:38:20
9076,Leisure,24.54,2026-01-19 08:38:20
9076,Daily,22.69,2026-01-19 08:38:20
9076,Business,20.83,2026-01-19 08:38:20
9076,Evening,17.13,2026-01-19 08:38:20
9078,Leisure,29.06,2026-01-19 08:38:20
9078,Daily,28.21,2026-01-19 08:38:20
9078,Business,15.38,2026-01-19 08:38:20
9079,Leisure,27.03,2026-01-19 08:38:20
9079,Daily,25.68,2026-01-19 08:38:20
9079,Sport,17.57,2026-01-19 08:38:20
9079,Business,16.22,2026-01-19 08:38:20
9080,Leisure,26.96,2026-01-19 08:38:20
9080,Daily,24.02,2026-01-19 08:38:20
9080,Business,23.53,2026-01-19 08:38:20
9081,Daily,22.22,2026-01-19 08:38:20
9081,Night Out,22.22,2026-01-19 08:38:20
9081,Business,22.22,2026-01-19 08:38:20
9081,Evening,22.22,2026-01-19 08:38:20
9082,Evening,25.0,2026-01-19 08:38:20
9082,Leisure,23.15,2026-01-19 08:38:20
9082,Night Out,23.15,2026-01-19 08:38:20
9083,Leisure,31.71,2026-01-19 08:38:20
9083,Daily,25.61,2026-01-19 08:38:20
9083,Sport,25.61,2026-01-19 08:38:20
9083,Business,17.07,2026-01-19 08:38:20
9084,Daily,24.68,2026-01-19 08:38:20
9084,Business,24.05,2026-01-19 08:38:20
9084,Leisure,22.78,2026-01-19 08:38:20
9084,Evening,15.82,2026-01-19 08:38:20
9085,Daily,23.08,2026-01-19 08:38:20
9085,Leisure,23.08,2026-01-19 08:38:20
9085,Business,23.08,2026-01-19 08:38:20
9085,Night Out,15.38,2026-01-19 08:38:20
9085,Evening,15.38,2026-01-19 08:38:20
9086,Evening,29.59,2026-01-19 08:38:20
9086,Night Out,22.45,2026-01-19 08:38:20
9086,Leisure,21.43,2026-01-19 08:38:20
9086,Daily,15.31,2026-01-19 08:38:20
9087,Leisure,25.44,2026-01-19 08:38:20
9087,Daily,21.89,2026-01-19 08:38:20
9087,Business,21.89,2026-01-19 08:38:20
9088,Leisure,31.65,2026-01-19 08:38:20
9088,Daily,26.58,2026-01-19 08:38:20
9088,Business,18.99,2026-01-19 08:38:20
9088,Sport,17.72,2026-01-19 08:38:20
9089,Daily,20.0,2026-01-19 08:38:20
9089,Sport,20.0,2026-01-19 08:38:20
9089,Leisure,20.0,2026-01-19 08:38:20
9089,Business,20.0,2026-01-19 08:38:20
9089,Evening,20.0,2026-01-19 08:38:20
9090,Daily,26.61,2026-01-19 08:38:20
9090,Leisure,25.0,2026-01-19 08:38:20
9090,Business,23.39,2026-01-19 08:38:20
9091,Daily,22.03,2026-01-19 08:38:20
9091,Leisure,22.03,2026-01-19 08:38:20
9091,Business,22.03,2026-01-19 08:38:20
9092,Leisure,34.83,2026-01-19 08:38:20
9092,Daily,28.09,2026-01-19 08:38:20
9092,Sport,19.1,2026-01-19 08:38:20
9094,Daily,29.0,2026-01-19 08:38:20
9094,Leisure,25.0,2026-01-19 08:38:20
9094,Business,22.0,2026-01-19 08:38:20
9095,Daily,27.37,2026-01-19 08:38:20
9095,Leisure,26.82,2026-01-19 08:38:20
9095,Business,20.67,2026-01-19 08:38:20
9096,Daily,32.23,2026-01-19 08:38:20
9096,Business,28.93,2026-01-19 08:38:20
9096,Leisure,24.79,2026-01-19 08:38:20
9098,Daily,25.49,2026-01-19 08:38:20
9098,Leisure,25.49,2026-01-19 08:38:20
9098,Business,17.65,2026-01-19 08:38:20
9099,Leisure,26.12,2026-01-19 08:38:20
9099,Daily,25.37,2026-01-19 08:38:20
9099,Business,23.13,2026-01-19 08:38:20
9100,Leisure,27.64,2026-01-19 08:38:20
9100,Daily,26.83,2026-01-19 08:38:20
9100,Sport,21.95,2026-01-19 08:38:20
9100,Business,18.7,2026-01-19 08:38:20
9101,Daily,18.18,2026-01-19 08:38:20
9101,Sport,18.18,2026-01-19 08:38:20
9101,Leisure,18.18,2026-01-19 08:38:20
9101,Business,18.18,2026-01-19 08:38:20
9101,Evening,18.18,2026-01-19 08:38:20
9102,Leisure,25.0,2026-01-19 08:38:20
9102,Business,25.0,2026-01-19 08:38:20
9102,Daily,22.66,2026-01-19 08:38:20
9103,Daily,23.26,2026-01-19 08:38:20
9103,Leisure,20.93,2026-01-19 08:38:20
9103,Night Out,18.6,2026-01-19 08:38:20
9104,Leisure,25.81,2026-01-19 08:38:20
9104,Business,25.81,2026-01-19 08:38:20
9104,Daily,22.58,2026-01-19 08:38:20
9105,Daily,33.33,2026-01-19 08:38:20
9105,Leisure,33.33,2026-01-19 08:38:20
9105,Business,33.33,2026-01-19 08:38:20
9106,Leisure,26.11,2026-01-19 08:38:20
9106,Daily,21.02,2026-01-19 08:38:20
9106,Business,20.38,2026-01-19 08:38:20
9107,Daily,28.69,2026-01-19 08:38:20
9107,Leisure,28.69,2026-01-19 08:38:20
9107,Business,24.59,2026-01-19 08:38:20
9108,Night Out,25.0,2026-01-19 08:38:20
9108,Leisure,22.73,2026-01-19 08:38:20
9108,Evening,22.73,2026-01-19 08:38:20
9108,Business,15.91,2026-01-19 08:38:20
9110,Daily,30.56,2026-01-19 08:38:20
9110,Leisure,28.7,2026-01-19 08:38:20
9110,Business,27.78,2026-01-19 08:38:20
9111,Leisure,28.57,2026-01-19 08:38:20
9111,Sport,26.53,2026-01-19 08:38:20
9111,Daily,22.45,2026-01-19 08:38:20
9111,Business,16.33,2026-01-19 08:38:20
9112,Evening,23.29,2026-01-19 08:38:20
9112,Night Out,21.92,2026-01-19 08:38:20
9112,Leisure,20.55,2026-01-19 08:38:20
9112,Daily,17.81,2026-01-19 08:38:20
9112,Business,16.44,2026-01-19 08:38:20
9113,Daily,100.0,2026-01-19 08:38:20
9114,Daily,28.37,2026-01-19 08:38:20
9114,Business,26.95,2026-01-19 08:38:20
9114,Leisure,24.82,2026-01-19 08:38:20
9115,Night Out,29.17,2026-01-19 08:38:20
9115,Evening,29.17,2026-01-19 08:38:20
9115,Leisure,20.83,2026-01-19 08:38:20
9116,Leisure,29.67,2026-01-19 08:38:20
9116,Daily,23.08,2026-01-19 08:38:20
9116,Night Out,19.78,2026-01-19 08:38:20
9117,Daily,28.57,2026-01-19 08:38:20
9117,Leisure,28.57,2026-01-19 08:38:20
9118,Leisure,25.2,2026-01-19 08:38:20
9118,Business,23.62,2026-01-19 08:38:20
9118,Daily,22.83,2026-01-19 08:38:20
9120,Daily,26.83,2026-01-19 08:38:20
9120,Evening,24.39,2026-01-19 08:38:20
9120,Leisure,19.51,2026-01-19 08:38:20
9120,Business,17.07,2026-01-19 08:38:20
9121,Leisure,30.0,2026-01-19 08:38:20
9121,Daily,24.0,2026-01-19 08:38:20
9121,Business,20.0,2026-01-19 08:38:20
9122,Leisure,24.39,2026-01-19 08:38:20
9122,Business,19.51,2026-01-19 08:38:20
9122,Daily,17.07,2026-01-19 08:38:20
9122,Night Out,17.07,2026-01-19 08:38:20
9122,Evening,17.07,2026-01-19 08:38:20
9123,Daily,26.51,2026-01-19 08:38:20
9123,Business,25.3,2026-01-19 08:38:20
9123,Leisure,24.1,2026-01-19 08:38:20
9124,Night Out,50.0,2026-01-19 08:38:20
9124,Evening,50.0,2026-01-19 08:38:20
9125,Daily,31.03,2026-01-19 08:38:20
9125,Leisure,31.03,2026-01-19 08:38:20
9126,Daily,21.43,2026-01-19 08:38:20
9126,Evening,21.43,2026-01-19 08:38:20
9126,Leisure,20.0,2026-01-19 08:38:20
9126,Business,17.14,2026-01-19 08:38:20
9126,Night Out,15.71,2026-01-19 08:38:20
9127,Leisure,25.0,2026-01-19 08:38:20
9127,Daily,20.83,2026-01-19 08:38:20
9127,Business,19.79,2026-01-19 08:38:20
9127,Night Out,18.75,2026-01-19 08:38:20
9127,Evening,15.62,2026-01-19 08:38:20
9130,Night Out,23.33,2026-01-19 08:38:20
9130,Evening,23.33,2026-01-19 08:38:20
9130,Leisure,20.0,2026-01-19 08:38:20
9130,Daily,16.67,2026-01-19 08:38:20
9130,Business,16.67,2026-01-19 08:38:20
9131,Leisure,25.93,2026-01-19 08:38:20
9131,Business,18.52,2026-01-19 08:38:20
9131,Daily,17.28,2026-01-19 08:38:20
9131,Night Out,16.05,2026-01-19 08:38:20
9131,Evening,16.05,2026-01-19 08:38:20
9132,Daily,20.0,2026-01-19 08:38:20
9132,Leisure,20.0,2026-01-19 08:38:20
9132,Night Out,20.0,2026-01-19 08:38:20
9132,Business,20.0,2026-01-19 08:38:20
9132,Evening,20.0,2026-01-19 08:38:20
9133,Daily,25.0,2026-01-19 08:38:20
9133,Sport,25.0,2026-01-19 08:38:20
9133,Leisure,25.0,2026-01-19 08:38:20
9133,Business,25.0,2026-01-19 08:38:20
9134,Evening,30.56,2026-01-19 08:38:20
9134,Night Out,25.0,2026-01-19 08:38:20
9134,Daily,16.67,2026-01-19 08:38:20
9135,Night Out,30.19,2026-01-19 08:38:20
9135,Evening,28.3,2026-01-19 08:38:20
9135,Leisure,16.98,2026-01-19 08:38:20
9138,Leisure,22.39,2026-01-19 08:38:20
9138,Night Out,20.9,2026-01-19 08:38:20
9138,Evening,19.4,2026-01-19 08:38:20
9138,Business,17.91,2026-01-19 08:38:20
9139,Daily,20.83,2026-01-19 08:38:20
9139,Leisure,18.75,2026-01-19 08:38:20
9139,Business,18.75,2026-01-19 08:38:20
9139,Night Out,16.67,2026-01-19 08:38:20
9140,Daily,60.0,2026-01-19 08:38:20
9140,Leisure,40.0,2026-01-19 08:38:20
9142,Night Out,25.49,2026-01-19 08:38:20
9142,Leisure,23.53,2026-01-19 08:38:20
9142,Evening,23.53,2026-01-19 08:38:20
9142,Daily,15.69,2026-01-19 08:38:20
9143,Business,21.28,2026-01-19 08:38:20
9143,Evening,21.28,2026-01-19 08:38:20
9143,Daily,19.15,2026-01-19 08:38:20
9143,Leisure,19.15,2026-01-19 08:38:20
9143,Night Out,19.15,2026-01-19 08:38:20
9146,Leisure,25.0,2026-01-19 08:38:20
9146,Business,22.22,2026-01-19 08:38:20
9146,Daily,20.83,2026-01-19 08:38:20
9146,Evening,16.67,2026-01-19 08:38:20
9146,Night Out,15.28,2026-01-19 08:38:20
9148,Daily,18.75,2026-01-19 08:38:20
9148,Leisure,18.75,2026-01-19 08:38:20
9148,Night Out,18.75,2026-01-19 08:38:20
9148,Business,18.75,2026-01-19 08:38:20
9148,Evening,18.75,2026-01-19 08:38:20
9150,Leisure,28.57,2026-01-19 08:38:20
9150,Evening,28.57,2026-01-19 08:38:20
9150,Night Out,17.86,2026-01-19 08:38:20
9151,Daily,30.77,2026-01-19 08:38:20
9151,Business,30.77,2026-01-19 08:38:20
9151,Leisure,23.08,2026-01-19 08:38:20
9152,Daily,22.0,2026-01-19 08:38:20
9152,Leisure,22.0,2026-01-19 08:38:20
9152,Business,20.0,2026-01-19 08:38:20
9154,Leisure,29.41,2026-01-19 08:38:20
9154,Daily,17.65,2026-01-19 08:38:20
9154,Night Out,17.65,2026-01-19 08:38:20
9154,Business,17.65,2026-01-19 08:38:20
9154,Evening,17.65,2026-01-19 08:38:20
9158,Daily,23.53,2026-01-19 08:38:20
9158,Leisure,23.53,2026-01-19 08:38:20
9158,Business,17.65,2026-01-19 08:38:20
9158,Evening,17.65,2026-01-19 08:38:20
9160,Night Out,24.53,2026-01-19 08:38:20
9160,Evening,24.53,2026-01-19 08:38:20
9160,Leisure,18.87,2026-01-19 08:38:20
9160,Daily,16.98,2026-01-19 08:38:20
9160,Business,15.09,2026-01-19 08:38:20
9162,Night Out,26.92,2026-01-19 08:38:20
9162,Evening,26.92,2026-01-19 08:38:20
9162,Leisure,23.08,2026-01-19 08:38:20
9162,Business,15.38,2026-01-19 08:38:20
9166,Night Out,31.25,2026-01-19 08:38:20
9166,Evening,25.0,2026-01-19 08:38:20
9166,Leisure,21.88,2026-01-19 08:38:20
9166,Business,15.62,2026-01-19 08:38:20
9169,Leisure,24.14,2026-01-19 08:38:20
9169,Daily,20.69,2026-01-19 08:38:20
9169,Business,20.69,2026-01-19 08:38:20
9169,Night Out,17.24,2026-01-19 08:38:20
9169,Evening,17.24,2026-01-19 08:38:20
9170,Daily,25.0,2026-01-19 08:38:20
9170,Leisure,18.75,2026-01-19 08:38:20
9170,Night Out,18.75,2026-01-19 08:38:20
9170,Business,18.75,2026-01-19 08:38:20
9170,Evening,18.75,2026-01-19 08:38:20
9173,Leisure,22.5,2026-01-19 08:38:20
9173,Daily,20.0,2026-01-19 08:38:20
9173,Night Out,20.0,2026-01-19 08:38:20
9173,Evening,17.5,2026-01-19 08:38:20
9173,Business,15.0,2026-01-19 08:38:20
9174,Leisure,28.57,2026-01-19 08:38:20
9174,Night Out,28.57,2026-01-19 08:38:20
9174,Evening,28.57,2026-01-19 08:38:20
9177,Leisure,29.63,2026-01-19 08:38:20
9177,Daily,25.93,2026-01-19 08:38:20
9177,Business,25.93,2026-01-19 08:38:20
9178,Night Out,40.0,2026-01-19 08:38:20
9178,Evening,40.0,2026-01-19 08:38:20
9178,Leisure,20.0,2026-01-19 08:38:20
9179,Daily,26.67,2026-01-19 08:38:20
9179,Leisure,26.67,2026-01-19 08:38:20
9179,Business,20.0,2026-01-19 08:38:20
9184,Daily,27.55,2026-01-19 08:38:20
9184,Leisure,25.51,2026-01-19 08:38:20
9184,Business,18.37,2026-01-19 08:38:20
9186,Night Out,50.0,2026-01-19 08:38:20
9186,Evening,50.0,2026-01-19 08:38:20
9189,Evening,30.48,2026-01-19 08:38:20
9189,Night Out,29.52,2026-01-19 08:38:20
9189,Leisure,20.0,2026-01-19 08:38:20
9192,Leisure,29.17,2026-01-19 08:38:20
9192,Daily,25.0,2026-01-19 08:38:20
9192,Sport,23.61,2026-01-19 08:38:20
9192,Business,22.22,2026-01-19 08:38:20
9196,Leisure,25.81,2026-01-19 08:38:20
9196,Evening,24.19,2026-01-19 08:38:20
9196,Daily,22.58,2026-01-19 08:38:20
9196,Business,16.13,2026-01-19 08:38:20
9197,Leisure,29.79,2026-01-19 08:38:20
9197,Daily,23.4,2026-01-19 08:38:20
9197,Night Out,17.02,2026-01-19 08:38:20
9197,Evening,17.02,2026-01-19 08:38:20
9200,Leisure,32.23,2026-01-19 08:38:20
9200,Daily,24.79,2026-01-19 08:38:20
9200,Business,22.31,2026-01-19 08:38:20
9201,Night Out,27.91,2026-01-19 08:38:20
9201,Evening,27.91,2026-01-19 08:38:20
9201,Leisure,18.6,2026-01-19 08:38:20
9202,Evening,21.71,2026-01-19 08:38:20
9202,Daily,21.32,2026-01-19 08:38:20
9202,Leisure,21.32,2026-01-19 08:38:20
9202,Night Out,20.62,2026-01-19 08:38:20
9202,Business,15.02,2026-01-19 08:38:20
9204,Leisure,24.36,2026-01-19 08:38:20
9204,Evening,23.08,2026-01-19 08:38:20
9204,Daily,17.95,2026-01-19 08:38:20
9204,Night Out,17.95,2026-01-19 08:38:20
9204,Business,16.67,2026-01-19 08:38:20
9205,Leisure,28.89,2026-01-19 08:38:20
9205,Daily,22.22,2026-01-19 08:38:20
9205,Evening,22.22,2026-01-19 08:38:20
9205,Night Out,20.0,2026-01-19 08:38:20
9206,Evening,25.47,2026-01-19 08:38:20
9206,Leisure,20.75,2026-01-19 08:38:20
9206,Night Out,19.55,2026-01-19 08:38:20
9206,Daily,18.78,2026-01-19 08:38:20
9206,Business,15.44,2026-01-19 08:38:20
9208,Leisure,25.0,2026-01-19 08:38:20
9208,Daily,21.43,2026-01-19 08:38:20
9208,Business,21.43,2026-01-19 08:38:20
9209,Leisure,27.08,2026-01-19 08:38:20
9209,Daily,23.96,2026-01-19 08:38:20
9209,Business,20.83,2026-01-19 08:38:20
9210,Daily,28.38,2026-01-19 08:38:20
9210,Leisure,27.65,2026-01-19 08:38:20
9210,Business,16.2,2026-01-19 08:38:20
9212,Leisure,27.08,2026-01-19 08:38:20
9212,Business,22.92,2026-01-19 08:38:20
9212,Daily,20.83,2026-01-19 08:38:20
9213,Leisure,23.68,2026-01-19 08:38:20
9213,Daily,21.05,2026-01-19 08:38:20
9213,Night Out,17.11,2026-01-19 08:38:20
9213,Business,17.11,2026-01-19 08:38:20
9213,Evening,15.79,2026-01-19 08:38:20
9214,Leisure,21.99,2026-01-19 08:38:20
9214,Evening,21.35,2026-01-19 08:38:20
9214,Daily,19.87,2026-01-19 08:38:20
9214,Night Out,19.03,2026-01-19 08:38:20
9214,Business,17.76,2026-01-19 08:38:20
9216,Leisure,27.78,2026-01-19 08:38:20
9216,Daily,25.0,2026-01-19 08:38:20
9216,Business,22.22,2026-01-19 08:38:20
9217,Evening,25.51,2026-01-19 08:38:20
9217,Night Out,23.47,2026-01-19 08:38:20
9217,Daily,19.39,2026-01-19 08:38:20
9217,Business,16.33,2026-01-19 08:38:20
9217,Leisure,15.31,2026-01-19 08:38:20
9219,Daily,27.15,2026-01-19 08:38:20
9219,Business,23.33,2026-01-19 08:38:20
9219,Leisure,22.18,2026-01-19 08:38:20
9221,Leisure,29.63,2026-01-19 08:38:20
9221,Night Out,22.22,2026-01-19 08:38:20
9221,Evening,22.22,2026-01-19 08:38:20
9223,Daily,25.23,2026-01-19 08:38:20
9223,Leisure,22.71,2026-01-19 08:38:20
9223,Business,22.71,2026-01-19 08:38:20
9224,Evening,34.09,2026-01-19 08:38:20
9224,Night Out,29.55,2026-01-19 08:38:20
9224,Leisure,20.45,2026-01-19 08:38:20
9225,Daily,31.43,2026-01-19 08:38:20
9225,Leisure,25.71,2026-01-19 08:38:20
9225,Business,20.0,2026-01-19 08:38:20
9227,Daily,27.17,2026-01-19 08:38:20
9227,Leisure,22.55,2026-01-19 08:38:20
9227,Business,22.37,2026-01-19 08:38:20
9228,Leisure,25.29,2026-01-19 08:38:20
9228,Daily,22.99,2026-01-19 08:38:20
9228,Business,21.84,2026-01-19 08:38:20
9228,Evening,16.09,2026-01-19 08:38:20
9229,Daily,40.0,2026-01-19 08:38:20
9229,Leisure,20.0,2026-01-19 08:38:20
9229,Business,20.0,2026-01-19 08:38:20
9229,Evening,20.0,2026-01-19 08:38:20
9231,Daily,25.88,2026-01-19 08:38:20
9231,Business,23.42,2026-01-19 08:38:20
9231,Leisure,23.24,2026-01-19 08:38:20
9232,Daily,32.61,2026-01-19 08:38:20
9232,Leisure,27.17,2026-01-19 08:38:20
9232,Business,27.17,2026-01-19 08:38:20
9233,Daily,30.0,2026-01-19 08:38:20
9233,Business,30.0,2026-01-19 08:38:20
9233,Leisure,20.0,2026-01-19 08:38:20
9233,Evening,20.0,2026-01-19 08:38:20
9235,Daily,28.27,2026-01-19 08:38:20
9235,Business,24.2,2026-01-19 08:38:20
9235,Leisure,23.34,2026-01-19 08:38:20
9236,Leisure,26.6,2026-01-19 08:38:20
9236,Daily,25.53,2026-01-19 08:38:20
9236,Business,18.09,2026-01-19 08:38:20
9237,Daily,33.33,2026-01-19 08:38:20
9237,Leisure,33.33,2026-01-19 08:38:20
9237,Business,33.33,2026-01-19 08:38:20
9239,Daily,27.19,2026-01-19 08:38:20
9239,Leisure,26.9,2026-01-19 08:38:20
9239,Night Out,18.42,2026-01-19 08:38:20
9239,Evening,16.37,2026-01-19 08:38:20
9240,Evening,32.5,2026-01-19 08:38:20
9240,Night Out,25.0,2026-01-19 08:38:20
9240,Leisure,22.5,2026-01-19 08:38:20
9243,Daily,24.82,2026-01-19 08:38:20
9243,Leisure,23.65,2026-01-19 08:38:20
9243,Business,22.48,2026-01-19 08:38:20
9243,Evening,15.93,2026-01-19 08:38:20
9244,Leisure,27.45,2026-01-19 08:38:20
9244,Sport,23.53,2026-01-19 08:38:20
9244,Daily,17.65,2026-01-19 08:38:20
9244,Business,15.69,2026-01-19 08:38:20
9245,Daily,25.0,2026-01-19 08:38:20
9245,Night Out,25.0,2026-01-19 08:38:20
9245,Evening,25.0,2026-01-19 08:38:20
9247,Daily,24.75,2026-01-19 08:38:20
9247,Business,24.0,2026-01-19 08:38:20
9247,Leisure,22.75,2026-01-19 08:38:20
9248,Evening,25.42,2026-01-19 08:38:20
9248,Leisure,23.73,2026-01-19 08:38:20
9248,Night Out,20.34,2026-01-19 08:38:20
9248,Daily,16.95,2026-01-19 08:38:20
9251,Daily,25.75,2026-01-19 08:38:20
9251,Business,24.14,2026-01-19 08:38:20
9251,Leisure,21.61,2026-01-19 08:38:20
9252,Daily,22.92,2026-01-19 08:38:20
9252,Leisure,20.83,2026-01-19 08:38:20
9252,Business,20.83,2026-01-19 08:38:20
9252,Evening,16.67,2026-01-19 08:38:20
9255,Daily,26.07,2026-01-19 08:38:20
9255,Business,23.81,2026-01-19 08:38:20
9255,Leisure,23.06,2026-01-19 08:38:20
9265,Evening,24.24,2026-01-19 08:38:20
9265,Night Out,21.72,2026-01-19 08:38:20
9265,Leisure,18.69,2026-01-19 08:38:20
9265,Business,18.69,2026-01-19 08:38:20
9265,Daily,16.67,2026-01-19 08:38:20
9266,Daily,25.0,2026-01-19 08:38:20
9266,Leisure,21.43,2026-01-19 08:38:20
9266,Business,21.43,2026-01-19 08:38:20
9269,Business,25.0,2026-01-19 08:38:20
9269,Daily,20.83,2026-01-19 08:38:20
9269,Leisure,20.83,2026-01-19 08:38:20
9270,Daily,26.18,2026-01-19 08:38:20
9270,Business,24.92,2026-01-19 08:38:20
9270,Leisure,23.34,2026-01-19 08:38:20
9274,Daily,22.73,2026-01-19 08:38:20
9274,Leisure,20.45,2026-01-19 08:38:20
9274,Business,20.45,2026-01-19 08:38:20
9274,Night Out,15.91,2026-01-19 08:38:20
9274,Evening,15.91,2026-01-19 08:38:20
9275,Evening,27.64,2026-01-19 08:38:20
9275,Night Out,25.2,2026-01-19 08:38:20
9275,Leisure,17.89,2026-01-19 08:38:20
9275,Daily,17.07,2026-01-19 08:38:20
9278,Daily,19.05,2026-01-19 08:38:20
9278,Sport,19.05,2026-01-19 08:38:20
9278,Leisure,19.05,2026-01-19 08:38:20
9279,Daily,30.87,2026-01-19 08:38:20
9279,Leisure,24.5,2026-01-19 08:38:20
9279,Business,23.83,2026-01-19 08:38:20
9281,Night Out,33.33,2026-01-19 08:38:20
9281,Evening,33.33,2026-01-19 08:38:20
9281,Leisure,16.67,2026-01-19 08:38:20
9285,Daily,22.22,2026-01-19 08:38:20
9285,Night Out,18.52,2026-01-19 08:38:20
9285,Business,18.52,2026-01-19 08:38:20
9285,Evening,18.52,2026-01-19 08:38:20
9287,Evening,27.6,2026-01-19 08:38:20
9287,Night Out,23.18,2026-01-19 08:38:20
9287,Daily,17.45,2026-01-19 08:38:20
9287,Leisure,17.19,2026-01-19 08:38:20
9289,Daily,28.0,2026-01-19 08:38:20
9289,Leisure,24.0,2026-01-19 08:38:20
